6_10: xx, [5, 10, 14, 18, 21, 29] [3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2]
3_6: xx, [4, 7, 8, 14, 19, 28] [3, 2, 1, 2, 1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 3, 2, 2, 0, 2, 1]
7_1: xx, [2, 10, 16, 19, 23, 28] [3, 1, 2, 4, 2, 2, 2, 1, 1, 0, 1, 2, 0, 2, 0, 2, 0, 1, 3, 1]
7_2: xx, [0, 13, 20, 22, 26, 30] [4, 3, 3, 0, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]
18_1: xx, [7, 14, 15, 20, 22, 29] [3, 2, 3, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 1, 1, 2, 1, 1, 3, 0]
19_8: xx, [2, 13, 18, 23, 25, 33] [3, 2, 2, 2, 1, 0, 2, 0, 1, 2, 1, 2, 0, 1, 0, 2, 2, 1, 1, 2]
19_10: xx, [2, 10, 17, 20, 22, 29] [3, 2, 1, 3, 1, 2, 1, 0, 2, 1, 1, 0, 0, 0, 3, 2, 1, 2, 2, 2]
8_3: xx, [3, 8, 12, 18, 25, 30] [3, 1, 1, 2, 0, 2, 2, 1, 0, 2, 1, 1, 1, 0, 1, 2, 1, 1, 2, 0]
15_2: xx, [5, 15, 20, 21, 26, 30] [3, 3, 0, 2, 1, 1, 0, 1, 1, 2, 0, 1, 2, 2, 0, 1, 2, 1, 3, 1]
19_1: xx, [3, 12, 15, 19, 23, 32] [4, 2, 4, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 1, 1]
19_3: xx, [3, 8, 12, 19, 25, 30] [3, 2, 2, 0, 1, 2, 3, 1, 1, 1, 0, 3, 1, 1, 0, 1, 2, 1, 0, 1]
13_1: xx, [4, 10, 14, 18, 20, 26] [3, 1, 2, 2, 1, 2, 2, 2, 1, 1, 0, 3, 1, 2, 1, 3, 0, 1, 2, 1]
15_3: xx, [3, 8, 14, 20, 26, 30] [3, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]
